name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Jaipur,India",2016-01-26,80.1,43.6,61.2,79.1,40.5,60.7,29.7,35.8,0,0,0,,,,,7.2,110.4,1014.5,17,1.2,193.1,16.7,7,,2016-01-26T07:15:10,2016-01-26T18:03:23,0.57,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-01-27,81.8,47.6,63,79.5,45,62.4,31.6,34.9,0,0,0,,,,,8.1,286.1,1014.1,2.4,1,197.5,16.9,7,,2016-01-27T07:14:49,2016-01-27T18:04:11,0.6,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-01-28,83.4,51.3,66.8,80.7,51.3,66.5,39.3,39.9,0,0,0,,,,,8.1,333.8,1015.6,0,1.2,188.7,16.3,7,,2016-01-28T07:14:26,2016-01-28T18:04:58,0.64,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-01-29,87.5,54.1,70.3,84,54.1,69.7,43.8,42.2,0,0,0,,,,,10.1,184.4,1016.6,6.6,1.1,195.6,16.9,7,,2016-01-29T07:14:02,2016-01-29T18:05:46,0.67,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-01-30,85.7,59.1,70.5,83.1,59.1,70.1,51.3,54.9,0,0,0,,,,,10.3,296,1015.3,8,1.3,194.1,16.8,7,,2016-01-30T07:13:37,2016-01-30T18:06:33,0.7,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-01-31,83.7,56,69.2,81.5,56,68.9,47,47.9,0,0,0,,,,,11.9,23.7,1015.1,17.1,1,188.1,16.3,7,,2016-01-31T07:13:10,2016-01-31T18:07:19,0.73,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-02-01,80,53.9,66.4,80,53.9,66.4,35.9,33.8,0,0,0,,,,,10.3,48.7,1016.7,11.2,1.5,189.5,16.4,7,,2016-02-01T07:12:42,2016-02-01T18:08:06,0.75,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-02-02,78.7,48.1,62.4,78.7,45.8,62.2,26.8,27.7,0,0,0,,,,,9.2,5,1018.4,18.6,1.6,212.5,18.3,8,,2016-02-02T07:12:12,2016-02-02T18:08:52,0.8,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-02-03,78.3,44.9,60.1,78.3,41.4,59.5,21.1,26.1,0,0,0,,,,,8.1,358.1,1018.4,0,1.7,226.9,19.7,8,,2016-02-03T07:11:41,2016-02-03T18:09:38,0.83,Clear,Clear conditions throughout the day.,clear-day,"remote,42348099999"
"Jaipur,India",2016-02-04,79.2,47.9,61.6,79.2,47.1,61.2,21.6,24.7,0,0,0,,,,,7.2,52.5,1017.6,3.1,1.3,225.5,19.3,8,,2016-02-04T07:11:09,2016-02-04T18:10:24,0.86,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-02-05,80.3,45.2,62.2,79.2,42.1,61.8,22.4,25,0,0,0,,,,,6.9,107.5,1015.8,10.6,1.4,224.4,19.5,8,,2016-02-05T07:10:35,2016-02-05T18:11:09,0.89,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-02-06,84.1,45.6,64.6,81.2,42.1,63.6,29,29.2,0,0,0,,,,,12.8,117.4,1012.3,3.3,1.4,203.3,17.5,7,,2016-02-06T07:10:00,2016-02-06T18:11:54,0.92,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-02-07,80,50.1,64.3,80,50.1,64.3,29.8,32,0,0,0,,,,,16.6,326.4,1013.6,2.9,1.3,216.3,18.7,8,,2016-02-07T07:09:24,2016-02-07T18:12:39,0.96,Clear,Clear conditions throughout the day.,clear-day,"remote,42348099999"
"Jaipur,India",2016-02-08,78.9,48.5,64,78.9,46.3,63.9,32.3,35.7,0,0,0,,,,,6.9,14.3,1017.5,0,1.1,203.7,17.6,7,,2016-02-08T07:08:46,2016-02-08T18:13:23,0,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-02-09,79.6,48.3,63.2,79.6,46,62.8,33.9,37.8,0,0,0,,,,,6.9,77.5,1015.2,3.6,1.5,216.2,18.6,8,,2016-02-09T07:08:07,2016-02-09T18:14:07,0.02,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-02-10,81.6,50.3,64.9,79.3,50.3,64.7,30.8,31.4,0,0,0,,,,,6,147.8,1012.2,0,1.5,214.9,18.7,8,,2016-02-10T07:07:27,2016-02-10T18:14:51,0.06,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-02-11,82.3,49.5,64.8,79.8,46.7,64.3,25.5,26.5,0,0,0,,,,,10.7,281.1,1011.4,0,1.4,224.2,19.3,8,,2016-02-11T07:06:46,2016-02-11T18:15:34,0.09,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-02-12,81.9,45.8,65,79.5,42.1,64.1,23.3,24.2,0,0,0,,,,,10.3,101.5,1012.3,2.4,1.5,227.4,19.7,8,,2016-02-12T07:06:04,2016-02-12T18:16:17,0.13,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-02-13,80.5,49.5,63.9,79.1,47.7,63.7,27.8,29.2,0,0,0,,,,,10.3,320.5,1013.5,6.5,1.6,219.6,19,8,,2016-02-13T07:05:21,2016-02-13T18:16:59,0.16,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-02-14,79.4,48.1,63.7,79.4,44.7,63.3,32.9,33.8,0,0,0,,,,17.2,9.2,16.2,1016.1,0,1.9,225.2,19.4,8,,2016-02-14T07:04:36,2016-02-14T18:17:41,0.2,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-02-15,80,49,65.1,80,45.4,65,32.8,32.8,0,0,0,,,,,9.4,50.6,1018.3,15.4,1.9,219.5,18.9,8,,2016-02-15T07:03:50,2016-02-15T18:18:22,0.25,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-02-16,80.9,51.3,65,79,51.3,65,31.1,29.3,0,0,0,,,,,12.8,66.6,1019.3,51.2,1.8,204.7,17.7,8,,2016-02-16T07:03:04,2016-02-16T18:19:03,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-02-17,82.3,57.1,68.8,80.3,57.1,68.6,36.2,31.3,0.008,100,4.17,rain,,,,10.5,72.9,1018.3,59.8,1.3,165.2,14.3,6,,2016-02-17T07:02:16,2016-02-17T18:19:44,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VIJP,remote,42348099999"
"Jaipur,India",2016-02-18,89.5,61.8,71.7,86,61.8,71.3,48.3,46.1,0.157,100,8.33,rain,,,,10.5,82.8,1017.4,60.5,1.2,182.2,15.7,7,,2016-02-18T07:01:27,2016-02-18T18:20:24,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VIJP,remote,42348099999"
"Jaipur,India",2016-02-19,92.6,62.1,76.1,88.4,62.1,75.2,48.1,40.9,0,0,0,,,,,11.2,117.7,1014.4,88.2,1.1,176.6,15.2,7,,2016-02-19T07:00:37,2016-02-19T18:21:04,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-02-20,85.9,66.5,74.5,83.2,66.5,74.1,52.1,48.3,0,0,0,,,,,9.4,316,1014.6,83.5,1.3,140.1,12.1,5,,2016-02-20T06:59:47,2016-02-20T18:21:43,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-02-21,87.3,56.2,69.7,83.8,56.2,69.2,39,39.8,0,0,0,,,,,9.8,335.1,1015.3,23.3,1.6,254.2,22.1,9,,2016-02-21T06:58:55,2016-02-21T18:22:22,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-02-22,89.3,52.1,68.9,85.5,52.1,68.1,26.5,24.8,0,0,0,,,,,9.6,327.4,1016.2,3.7,1.6,262.8,22.7,9,,2016-02-22T06:58:03,2016-02-22T18:23:01,0.5,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-02-23,90.4,54.9,70.8,86.4,54.9,69.9,22.7,19.1,0,0,0,,,,,11.4,319.5,1013.2,0,1.9,262,22.5,9,,2016-02-23T06:57:09,2016-02-23T18:23:39,0.52,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-02-24,90.9,57.8,72.8,86.9,57.8,71.8,23.1,19.6,0,0,0,,,,,9.2,12.2,1012.8,11.3,1.6,260.8,22.4,9,,2016-02-24T06:56:15,2016-02-24T18:24:17,0.55,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-02-25,89.7,54.1,72.5,85.8,54.1,71.4,24.3,19,0,0,0,,,,,6.9,110.9,1014.1,52.8,1.4,241.9,20.9,9,,2016-02-25T06:55:20,2016-02-25T18:24:54,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-02-26,89.5,57.1,72.3,85.6,57.1,71.5,27.1,20.8,0,0,0,,,,,8.7,95.3,1016.7,26.4,1.6,257.2,22.1,9,,2016-02-26T06:54:24,2016-02-26T18:25:31,0.61,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-02-27,89.1,55.8,72.7,85.3,55.8,71.8,32.2,26.3,0,0,0,,,,,9.2,107.4,1018.6,0.7,1.9,255.9,22.1,9,,2016-02-27T06:53:28,2016-02-27T18:26:07,0.65,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-02-28,90.9,58.9,74.2,86.8,58.9,73.2,29.3,22.6,0,0,0,,,,,9.2,138.2,1017.5,5.7,1.6,254.8,21.9,9,,2016-02-28T06:52:30,2016-02-28T18:26:43,0.68,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-02-29,91.5,56.7,73.7,87.2,56.7,72.6,32.9,26,0,0,0,,,,,8.1,121.1,1017.3,11.1,1.2,247.6,21.5,9,,2016-02-29T06:51:32,2016-02-29T18:27:19,0.71,Clear,Clear conditions throughout the day.,clear-day,"remote,42348099999"
"Jaipur,India",2016-03-01,94,57.1,76.3,89.3,57.1,75.1,35,25.2,0,0,0,,,,,9.2,121.8,1014.6,31.7,1.1,249.2,21.6,9,,2016-03-01T06:50:34,2016-03-01T18:27:54,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-03-02,95.8,62.9,78.9,90.9,62.9,77.4,37.9,26.7,0,0,0,,,,,15,149,1014.1,38.1,1.6,247.8,21.3,9,,2016-03-02T06:49:35,2016-03-02T18:28:29,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-03-03,95.8,70.4,82.1,92.3,70.4,80.5,44,27.7,0,0,0,,,,,13.6,96.2,1013.2,57.7,1.6,206.7,17.9,7,,2016-03-03T06:48:35,2016-03-03T18:29:04,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-03-04,95.6,64.7,80.6,91,64.7,79,43.9,30.1,0,0,0,,,,,10.3,318.2,1012,41.6,1.7,256.6,22,9,,2016-03-04T06:47:34,2016-03-04T18:29:38,0.84,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-03-05,92.9,67.8,77.5,88.7,67.8,76.5,46.1,35.7,0.004,100,4.17,rain,,,,14.4,103,1011.7,51.2,1.6,220.2,19.1,8,,2016-03-05T06:46:33,2016-03-05T18:30:12,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VIJP,remote,42348099999"
"Jaipur,India",2016-03-06,90.2,61.4,74.3,86.3,61.4,73.6,50.3,46.4,0,0,0,,,,,16.1,84,1012.6,20.6,2,260.9,22.4,9,,2016-03-06T06:45:32,2016-03-06T18:30:46,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-03-07,87.5,63.6,76.2,84.3,63.6,75.4,51.8,45.7,0,0,0,,,,,11.4,3.6,1012.9,32.1,1.9,218.2,19,9,,2016-03-07T06:44:30,2016-03-07T18:31:19,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-03-08,83,60.2,74.9,81.4,60.2,74.4,48.6,41.7,0,0,0,,,,,9.8,331.5,1012.2,27.8,2.1,262.7,22.8,9,,2016-03-08T06:43:27,2016-03-08T18:31:52,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-03-09,90.9,66.2,77,86.9,66.2,76,46.2,36.8,0,0,0,,,,,8.1,316.9,1012.8,18.2,2.2,269.5,23.4,9,,2016-03-09T06:42:24,2016-03-09T18:32:25,0,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-03-10,93.3,63.6,79.2,89.2,63.6,77.7,45.5,32.4,0,0,0,,,,,8.5,116.2,1013.4,33.7,1.9,248.1,21.4,8,,2016-03-10T06:41:21,2016-03-10T18:32:58,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-03-11,93.2,71.1,80.4,89.6,71.1,79.2,48.6,34.5,0,0,0,,,,,10.3,295.1,1013,41.2,1.9,226.2,19.5,8,,2016-03-11T06:40:17,2016-03-11T18:33:30,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-03-12,94.4,69.2,79.8,90.5,69.2,78.7,48.8,36,0,0,0,,,,,17.9,178.7,1010.1,49.6,1.7,263.3,22.7,9,,2016-03-12T06:39:13,2016-03-12T18:34:02,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-03-13,89,66.2,75.4,85.2,66.2,74.6,43.5,35.4,0,0,0,,,,,11.4,219.6,1010.8,57.1,1.9,260.2,22.3,9,,2016-03-13T06:38:09,2016-03-13T18:34:33,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-03-14,86,64.1,75.2,82.8,64.1,74.5,43.2,33.1,0,0,0,,,,,10.3,26.8,1013.3,33.5,1.9,274.6,23.6,9,,2016-03-14T06:37:04,2016-03-14T18:35:05,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-03-15,84.5,63.2,74,81.5,63.2,73.4,44.2,37.7,0,0,0,,,,,8.3,93.7,1015.8,50.9,1.9,210.1,18.1,7,,2016-03-15T06:35:59,2016-03-15T18:35:36,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-03-16,89.1,58.4,75.8,85.2,58.4,74.6,37.9,27.4,0,0,0,,,,,6.1,64.1,1013.4,29.6,1.6,249.1,21.5,9,,2016-03-16T06:34:54,2016-03-16T18:36:07,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-03-17,94,64.1,80.2,89.6,64.1,78.4,39.8,24.8,0,0,0,,,,,16.1,210,1010.9,54.8,1.7,226.1,19.6,9,,2016-03-17T06:33:48,2016-03-17T18:36:38,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-03-18,95.1,71,81.9,92.6,71,80.9,55.2,41.9,0.004,100,4.17,rain,,,,8.1,335,1009.7,39,1.7,245.8,21.2,9,,2016-03-18T06:32:43,2016-03-18T18:37:09,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VIJP,remote,42348099999"
"Jaipur,India",2016-03-19,94.4,70.6,83.2,90.6,70.6,81.4,48.1,32,0,0,0,,,,,11.4,277,1009.6,35.6,1.6,267.4,23.2,9,,2016-03-19T06:31:37,2016-03-19T18:37:40,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-03-20,96.3,65.4,81.8,91.3,65.4,79.9,40.5,26.8,0,0,0,,,,,11.4,329.3,1010.5,4.1,1.7,280.1,24.3,9,,2016-03-20T06:30:31,2016-03-20T18:38:10,0.39,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-03-21,91.7,65.7,81.6,87.4,65.7,79.7,37.8,22.4,0,0,0,,,,,9.2,3.8,1011.9,0,1.9,285.1,24.5,9,,2016-03-21T06:29:25,2016-03-21T18:38:40,0.42,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-03-22,94.6,64.1,78,89.8,64.1,76.6,30.1,19.7,0,0,0,,,,,14.3,334,1011.8,0,2.1,308.9,26.6,10,,2016-03-22T06:28:19,2016-03-22T18:39:11,0.46,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-03-23,99.6,65.6,81,93.9,65.6,78.9,30.4,17.7,0,0,0,,,,,9.2,316,1010.8,0.4,1.9,304.4,26.3,10,,2016-03-23T06:27:13,2016-03-23T18:39:41,0.5,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-03-24,98.6,67.4,85.4,93.3,67.4,82.7,29.3,14.3,0,0,0,,,,,9.2,118.1,1013.2,24.5,2.1,280.8,24.3,9,,2016-03-24T06:26:07,2016-03-24T18:40:11,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-03-25,98.6,68.6,86.2,93.3,68.6,83.4,32.6,15.4,0,0,0,,,,,8.1,151.3,1013.3,56,1.8,174.6,15.1,6,,2016-03-25T06:25:01,2016-03-25T18:40:41,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-03-26,89.7,75.2,81,86.3,75.2,79.9,48.7,33.3,0,0,0,,,,,11.4,32.4,1013.8,51.6,1.9,210.7,18,7,,2016-03-26T06:23:55,2016-03-26T18:41:11,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-03-27,94.6,68.8,81.1,89.8,68.8,79.3,38.6,24.4,0,0,0,,,,,11.4,341.4,1013.5,41.5,2.1,279.1,24.3,9,,2016-03-27T06:22:49,2016-03-27T18:41:40,0.63,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-03-28,96.2,63.4,81.5,91.1,63.4,79.5,34.7,20.6,0,0,0,,,,,10.3,16.4,1013.5,27.9,2,304.3,26.4,10,,2016-03-28T06:21:43,2016-03-28T18:42:10,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-03-29,95,68,82.5,90.3,68,80.4,38.6,22.7,0,0,0,,,,,8.1,327.5,1012.6,37,1.7,300.7,25.9,10,,2016-03-29T06:20:37,2016-03-29T18:42:40,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-03-30,100.8,72.9,85.4,95.3,72.9,83.1,39.6,21.5,0,0,0,,,,,9.2,114.7,1012.4,30.9,1.9,296.3,25.6,10,,2016-03-30T06:19:31,2016-03-30T18:43:10,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-03-31,98.7,72.6,86.8,93.3,72.6,83.9,32.5,16.3,0,0,0,,,,,8.1,314.6,1010.5,44.8,2,294.2,25.6,10,,2016-03-31T06:18:26,2016-03-31T18:43:39,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-04-01,103.2,80,90.2,98.1,78.9,87,40.2,18,0,0,0,,,,,11.4,310.3,1007.9,24.7,2,293.2,25.3,10,,2016-04-01T06:17:20,2016-04-01T18:44:09,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-04-02,102.2,78.8,90.7,99.1,78.8,88.5,49.2,24.9,0,0,0,,,,,9.2,260.3,1009.3,45.7,2,286.5,24.7,10,,2016-04-02T06:16:15,2016-04-02T18:44:39,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-04-03,102.8,82.5,91.1,99.6,81.4,88.4,48.8,24.7,0,0,0,,,,21.9,11.4,292.9,1010,82.4,2,266.8,23.1,9,,2016-04-03T06:15:10,2016-04-03T18:45:09,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-04-04,98.6,74.4,87.1,94.3,74.4,84.8,45.1,24.1,0,0,0,,,,,12.8,292.4,1008.8,58.3,2.2,229.2,19.9,8,,2016-04-04T06:14:06,2016-04-04T18:45:38,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-04-05,97.7,77,87.8,94.2,77,85.3,46.2,24.5,0,0,0,,,,,12.5,288,1008,40.3,2.4,282.6,24.7,10,,2016-04-05T06:13:02,2016-04-05T18:46:08,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-04-06,100.1,78.8,86.9,96.2,78.8,84.1,40.4,20.2,0,0,0,,,,,20.8,265.1,1008.7,48.6,2,278.5,24.1,10,,2016-04-06T06:11:58,2016-04-06T18:46:38,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-04-07,98.9,75.2,85.8,94.5,75.2,83.5,42.1,23.1,0,0,0,,,,,12.8,299.3,1009.1,44.8,2.1,295.7,25.5,10,,2016-04-07T06:10:54,2016-04-07T18:47:08,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-04-08,95,72.6,85.9,90.2,72.6,83.2,35.9,18.5,0,0,0,,,,,10.3,80.5,1010,24.1,2.6,311.7,27,10,,2016-04-08T06:09:51,2016-04-08T18:47:38,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-04-09,96.8,73.4,86.8,91.9,73.4,84,34.5,16.5,0,0,0,,,,,26.4,175.5,1010,36.1,2.1,284.3,24.5,10,,2016-04-09T06:08:48,2016-04-09T18:48:08,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-04-10,98.7,74,88.2,93.9,74,85,39.1,18.6,0,0,0,,,,,9.2,11.1,1009.8,56.3,2.2,223,19.4,8,,2016-04-10T06:07:46,2016-04-10T18:48:39,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-04-11,98.3,73.7,85.2,94,73.7,82.9,43.7,24.6,0,0,0,,,,,13.2,316.1,1011.2,19.2,1.9,300.8,25.8,10,,2016-04-11T06:06:44,2016-04-11T18:49:09,0.13,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-04-12,92.2,75.1,83.7,88.1,75.1,81.7,43.5,25.5,0,0,0,,,,,13.9,318.8,1009.4,17,2.1,320.7,27.8,10,,2016-04-12T06:05:42,2016-04-12T18:49:40,0.16,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-04-13,98.6,71,87.4,93.5,71,84.4,38.5,19.3,0,0,0,,,,,12.8,313.6,1006,0.6,1.9,320,27.7,10,,2016-04-13T06:04:41,2016-04-13T18:50:10,0.2,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-04-14,102.2,76.4,90.6,97.1,76.4,87.2,38.8,17.3,0,0,0,,,,,13.9,289.4,1006,16.4,2.1,309.6,26.8,10,,2016-04-14T06:03:41,2016-04-14T18:50:41,0.25,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-04-15,104,79.4,93,98.9,79,89.4,42.6,18.3,0,0,0,,,,,13.4,297.7,1007.1,45.6,2.2,275.7,23.6,9,,2016-04-15T06:02:41,2016-04-15T18:51:12,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-04-16,104.3,78.2,93,99.8,78.2,89.9,44.1,19.6,0,0,0,,,,,15,291.6,1005.1,49,2.1,295.2,25.3,10,,2016-04-16T06:01:42,2016-04-16T18:51:43,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-04-17,100.4,81.2,91.2,96.8,79.9,88.3,47.1,22.5,0,0,0,,,,,14.5,263.1,1004.8,72.4,1.9,239.2,20.6,9,,2016-04-17T06:00:43,2016-04-17T18:52:14,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-04-18,99.2,81.7,90.2,94.2,79.8,86.9,42.5,20.3,0,0,0,,,,,13.6,287,1007,41.1,1.4,256.3,22.3,9,,2016-04-18T05:59:45,2016-04-18T18:52:45,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-04-19,100.4,76.7,89.6,95.7,76.7,86.5,43.5,21.1,0,0,0,,,,,9.2,297.4,1008.2,56.3,2,190.6,16.5,7,,2016-04-19T05:58:48,2016-04-19T18:53:16,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-04-20,100.4,79.4,89.4,94.7,79.1,86,37.5,17.8,0,0,0,,,,,13.1,296.4,1009.6,54.4,1.7,259.5,22.4,9,,2016-04-20T05:57:51,2016-04-20T18:53:48,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
