,T2M,RH2M,Date
0,2.83,32.25,2016-01-01
1,2.38,35.62,2016-01-02
2,2.74,41.12,2016-01-03
3,0.7,75.19,2016-01-04
4,-0.54,78.69,2016-01-05
5,-0.88,75.38,2016-01-06
6,-0.18,73.5,2016-01-07
7,-1.92,74.19,2016-01-08
8,-1.79,49.38,2016-01-09
9,0.6,44.06,2016-01-10
10,2.06,44.06,2016-01-11
11,1.69,55.25,2016-01-12
12,0.17,61.25,2016-01-13
13,-0.27,65.19,2016-01-14
14,-0.06,68.5,2016-01-15
15,0.49,46.88,2016-01-16
16,0.64,47.31,2016-01-17
17,-1.15,59.88,2016-01-18
18,-1.54,57.0,2016-01-19
19,-1.79,33.44,2016-01-20
20,-0.92,37.81,2016-01-21
21,-0.44,38.81,2016-01-22
22,0.38,37.38,2016-01-23
23,0.15,41.88,2016-01-24
24,0.44,41.56,2016-01-25
25,-0.75,69.25,2016-01-26
26,-0.42,74.75,2016-01-27
27,0.18,63.5,2016-01-28
28,-1.54,89.38,2016-01-29
29,-1.62,82.44,2016-01-30
30,-2.03,72.62,2016-01-31
31,-2.13,56.81,2016-02-01
32,-1.57,57.31,2016-02-02
33,-0.67,48.25,2016-02-03
34,2.28,40.0,2016-02-04
35,4.08,39.06,2016-02-05
36,3.94,43.94,2016-02-06
37,0.95,68.75,2016-02-07
38,2.6,54.44,2016-02-08
39,2.83,57.94,2016-02-09
40,0.33,71.38,2016-02-10
41,-3.46,80.12,2016-02-11
42,-4.12,60.94,2016-02-12
43,-2.67,68.56,2016-02-13
44,-2.94,73.19,2016-02-14
45,-1.88,69.44,2016-02-15
46,-0.39,64.62,2016-02-16
47,0.95,49.62,2016-02-17
48,3.99,43.69,2016-02-18
49,3.06,76.44,2016-02-19
50,1.1,73.5,2016-02-20
51,2.12,50.75,2016-02-21
52,3.99,40.94,2016-02-22
53,2.77,37.25,2016-02-23
54,4.08,34.44,2016-02-24
55,4.94,38.69,2016-02-25
56,5.73,46.44,2016-02-26
57,6.11,42.62,2016-02-27
58,6.68,41.94,2016-02-28
59,5.8,54.44,2016-02-29
60,6.28,48.56,2016-03-01
61,6.51,56.12,2016-03-02
62,7.21,60.62,2016-03-03
63,6.65,65.0,2016-03-04
64,5.35,73.19,2016-03-05
65,4.19,75.06,2016-03-06
66,5.21,65.88,2016-03-07
67,6.26,58.75,2016-03-08
68,6.29,60.12,2016-03-09
69,7.1,63.75,2016-03-10
70,4.34,81.31,2016-03-11
71,1.76,89.19,2016-03-12
72,1.59,82.19,2016-03-13
73,0.15,81.94,2016-03-14
74,-0.62,71.5,2016-03-15
75,0.9,63.38,2016-03-16
76,2.9,83.88,2016-03-17
77,2.54,88.06,2016-03-18
78,2.92,82.81,2016-03-19
79,1.07,81.0,2016-03-20
80,0.55,59.75,2016-03-21
81,0.73,54.25,2016-03-22
82,4.32,47.38,2016-03-23
83,5.56,61.12,2016-03-24
84,5.43,83.5,2016-03-25
85,5.26,80.5,2016-03-26
86,6.68,69.12,2016-03-27
87,5.62,63.44,2016-03-28
88,8.21,65.88,2016-03-29
89,9.27,66.25,2016-03-30
90,8.17,73.06,2016-03-31
91,9.76,68.81,2016-04-01
92,8.57,82.44,2016-04-02
93,9.23,82.25,2016-04-03
94,8.71,79.19,2016-04-04
95,7.15,74.06,2016-04-05
96,5.44,75.75,2016-04-06
97,5.3,77.81,2016-04-07
98,5.81,71.94,2016-04-08
99,5.59,75.94,2016-04-09
100,7.14,61.44,2016-04-10
101,6.35,76.69,2016-04-11
102,8.26,65.12,2016-04-12
103,10.2,61.69,2016-04-13
104,11.52,48.62,2016-04-14
105,12.69,51.81,2016-04-15
106,12.83,68.19,2016-04-16
107,11.62,73.94,2016-04-17
108,9.89,73.44,2016-04-18
109,9.34,69.69,2016-04-19
110,10.28,59.81,2016-04-20
111,10.94,59.81,2016-04-21
112,8.15,69.31,2016-04-22
113,6.12,69.5,2016-04-23
114,8.2,59.75,2016-04-24
115,9.56,56.69,2016-04-25
116,9.91,55.31,2016-04-26
117,9.14,60.38,2016-04-27
118,10.55,49.69,2016-04-28
119,12.4,38.31,2016-04-29
120,14.17,38.62,2016-04-30
121,15.05,43.5,2016-05-01
122,15.44,43.94,2016-05-02
123,13.15,55.06,2016-05-03
124,10.13,78.12,2016-05-04
125,9.62,73.81,2016-05-05
126,12.19,63.56,2016-05-06
127,13.77,64.88,2016-05-07
128,15.07,63.38,2016-05-08
129,15.58,60.5,2016-05-09
130,15.74,64.94,2016-05-10
131,13.42,73.44,2016-05-11
132,13.07,71.0,2016-05-12
133,13.42,60.12,2016-05-13
134,13.36,63.81,2016-05-14
135,14.24,57.56,2016-05-15
136,14.11,55.25,2016-05-16
137,15.15,51.25,2016-05-17
138,17.3,44.0,2016-05-18
139,17.87,41.31,2016-05-19
140,18.09,40.31,2016-05-20
141,18.58,39.81,2016-05-21
142,18.93,40.56,2016-05-22
143,15.59,53.75,2016-05-23
144,10.9,78.06,2016-05-24
145,12.4,69.5,2016-05-25
146,14.94,59.75,2016-05-26
147,15.89,51.38,2016-05-27
148,15.69,53.0,2016-05-28
149,15.12,52.25,2016-05-29
150,13.58,52.38,2016-05-30
151,14.92,49.56,2016-05-31
152,17.4,45.88,2016-06-01
153,17.87,51.25,2016-06-02
154,17.38,56.25,2016-06-03
155,18.33,53.31,2016-06-04
156,18.04,49.25,2016-06-05
157,17.31,51.19,2016-06-06
158,17.69,47.38,2016-06-07
159,17.28,50.75,2016-06-08
160,17.86,50.12,2016-06-09
161,17.89,53.12,2016-06-10
162,15.71,64.44,2016-06-11
163,16.82,60.38,2016-06-12
164,17.68,58.88,2016-06-13
165,19.22,55.75,2016-06-14
166,18.96,58.25,2016-06-15
167,17.88,52.69,2016-06-16
168,17.92,53.0,2016-06-17
169,18.26,60.44,2016-06-18
170,18.95,64.06,2016-06-19
171,18.51,68.38,2016-06-20
172,18.54,64.31,2016-06-21
173,17.98,57.69,2016-06-22
174,18.14,57.5,2016-06-23
175,18.94,55.06,2016-06-24
176,19.5,55.69,2016-06-25
177,19.39,60.88,2016-06-26
178,19.79,59.31,2016-06-27
179,19.78,60.75,2016-06-28
180,20.08,61.88,2016-06-29
181,21.44,61.69,2016-06-30
182,20.48,65.06,2016-07-01
183,19.8,65.12,2016-07-02
184,18.93,68.38,2016-07-03
185,18.91,64.31,2016-07-04
186,19.22,64.56,2016-07-05
187,18.78,62.0,2016-07-06
188,18.53,57.5,2016-07-07
189,20.23,55.5,2016-07-08
190,18.76,58.69,2016-07-09
191,19.33,59.94,2016-07-10
192,18.98,71.88,2016-07-11
193,19.92,69.12,2016-07-12
194,21.0,68.25,2016-07-13
195,20.6,71.44,2016-07-14
196,19.82,71.25,2016-07-15
197,19.01,64.81,2016-07-16
198,18.7,72.81,2016-07-17
199,17.5,70.19,2016-07-18
200,17.64,61.69,2016-07-19
201,19.86,55.38,2016-07-20
202,20.26,63.88,2016-07-21
203,17.83,67.44,2016-07-22
204,19.12,60.0,2016-07-23
205,19.86,65.19,2016-07-24
206,20.35,67.31,2016-07-25
207,19.92,72.25,2016-07-26
208,17.9,81.88,2016-07-27
209,17.63,74.62,2016-07-28
210,18.64,71.81,2016-07-29
211,18.45,69.5,2016-07-30
212,18.65,65.19,2016-07-31
213,19.23,67.19,2016-08-01
214,18.56,75.12,2016-08-02
215,18.08,76.88,2016-08-03
216,19.23,70.69,2016-08-04
217,19.98,67.94,2016-08-05
218,19.51,76.62,2016-08-06
219,17.87,85.0,2016-08-07
220,18.61,73.25,2016-08-08
221,18.95,71.44,2016-08-09
222,18.66,74.75,2016-08-10
223,17.3,75.81,2016-08-11
224,18.04,71.69,2016-08-12
225,18.41,66.62,2016-08-13
226,18.25,70.25,2016-08-14
227,17.62,65.19,2016-08-15
228,16.46,70.5,2016-08-16
229,16.56,63.56,2016-08-17
230,17.5,62.5,2016-08-18
231,18.63,56.19,2016-08-19
232,18.29,59.06,2016-08-20
233,17.98,63.88,2016-08-21
234,17.69,57.56,2016-08-22
235,17.91,54.94,2016-08-23
236,18.15,59.94,2016-08-24
237,17.05,69.19,2016-08-25
238,17.52,68.12,2016-08-26
239,16.78,78.62,2016-08-27
240,15.51,79.88,2016-08-28
241,16.19,72.38,2016-08-29
242,16.32,69.06,2016-08-30
243,16.13,66.38,2016-08-31
244,15.15,66.44,2016-09-01
245,15.28,61.25,2016-09-02
246,15.7,63.12,2016-09-03
247,16.45,64.19,2016-09-04
248,16.29,62.88,2016-09-05
249,15.81,69.12,2016-09-06
250,16.13,68.25,2016-09-07
251,17.3,67.25,2016-09-08
252,17.73,68.75,2016-09-09
253,17.44,69.81,2016-09-10
254,16.08,70.38,2016-09-11
255,15.01,70.38,2016-09-12
256,14.19,65.62,2016-09-13
257,12.51,75.44,2016-09-14
258,15.15,57.81,2016-09-15
259,15.65,57.75,2016-09-16
260,15.92,57.19,2016-09-17
261,16.48,61.88,2016-09-18
262,17.01,59.19,2016-09-19
263,16.61,64.5,2016-09-20
264,15.99,66.94,2016-09-21
265,13.66,68.44,2016-09-22
266,14.71,64.0,2016-09-23
267,14.5,66.75,2016-09-24
268,14.92,63.56,2016-09-25
269,15.12,61.88,2016-09-26
270,15.32,63.38,2016-09-27
271,15.73,61.06,2016-09-28
272,15.21,63.5,2016-09-29
273,16.26,50.12,2016-09-30
274,16.4,47.0,2016-10-01
275,16.18,53.88,2016-10-02
276,15.81,55.06,2016-10-03
277,15.35,52.62,2016-10-04
278,13.54,62.12,2016-10-05
279,12.64,61.5,2016-10-06
280,12.78,56.62,2016-10-07
281,12.34,51.69,2016-10-08
282,11.08,51.12,2016-10-09
283,10.57,53.81,2016-10-10
284,12.06,44.31,2016-10-11
285,11.37,46.69,2016-10-12
286,10.89,43.69,2016-10-13
287,11.73,33.31,2016-10-14
288,12.33,29.56,2016-10-15
289,11.77,31.69,2016-10-16
290,11.05,34.69,2016-10-17
291,11.48,34.19,2016-10-18
292,10.41,38.62,2016-10-19
293,9.69,39.12,2016-10-20
294,8.9,43.88,2016-10-21
295,9.13,39.81,2016-10-22
296,9.47,33.38,2016-10-23
297,8.93,36.12,2016-10-24
298,8.37,36.44,2016-10-25
299,8.22,35.56,2016-10-26
300,8.66,31.94,2016-10-27
301,9.55,27.88,2016-10-28
302,9.3,28.44,2016-10-29
303,8.38,31.31,2016-10-30
304,8.77,32.25,2016-10-31
305,8.83,31.38,2016-11-01
306,9.02,30.75,2016-11-02
307,8.72,31.5,2016-11-03
308,7.44,43.75,2016-11-04
309,6.88,47.0,2016-11-05
310,6.48,39.38,2016-11-06
311,7.37,28.81,2016-11-07
312,8.73,20.31,2016-11-08
313,9.05,19.38,2016-11-09
314,8.33,18.5,2016-11-10
315,6.12,25.88,2016-11-11
316,5.26,33.38,2016-11-12
317,5.63,33.69,2016-11-13
318,5.34,29.38,2016-11-14
319,4.87,26.38,2016-11-15
320,5.77,23.56,2016-11-16
321,7.27,22.62,2016-11-17
322,8.76,22.44,2016-11-18
323,8.14,22.56,2016-11-19
324,6.69,26.31,2016-11-20
325,4.86,33.12,2016-11-21
326,6.13,28.19,2016-11-22
327,5.62,33.44,2016-11-23
328,4.83,39.81,2016-11-24
329,6.8,34.5,2016-11-25
330,6.22,44.12,2016-11-26
331,6.57,29.69,2016-11-27
332,7.67,16.56,2016-11-28
333,6.74,25.31,2016-11-29
334,4.18,51.5,2016-11-30
335,4.63,40.06,2016-12-01
336,5.7,21.38,2016-12-02
337,8.1,11.19,2016-12-03
338,10.23,14.25,2016-12-04
339,8.69,21.5,2016-12-05
340,8.69,16.94,2016-12-06
341,9.91,16.0,2016-12-07
342,8.24,19.19,2016-12-08
343,6.08,25.12,2016-12-09
344,3.31,44.88,2016-12-10
345,2.49,61.0,2016-12-11
346,1.49,60.75,2016-12-12
347,1.42,47.62,2016-12-13
348,2.26,32.12,2016-12-14
349,5.6,18.06,2016-12-15
350,5.34,15.31,2016-12-16
351,4.24,16.5,2016-12-17
352,3.32,18.12,2016-12-18
353,3.34,20.0,2016-12-19
354,4.23,16.75,2016-12-20
355,6.93,11.38,2016-12-21
356,6.65,14.25,2016-12-22
357,4.96,20.75,2016-12-23
358,2.12,28.38,2016-12-24
359,0.9,39.44,2016-12-25
360,2.57,19.94,2016-12-26
361,6.42,22.19,2016-12-27
362,7.05,33.12,2016-12-28
363,6.86,36.81,2016-12-29
364,5.02,39.0,2016-12-30
365,3.68,40.94,2016-12-31
366,1.89,55.5,2017-01-01
367,1.08,51.75,2017-01-02
368,0.05,64.31,2017-01-03
369,-1.4,89.0,2017-01-04
370,-2.82,78.94,2017-01-05
371,-2.28,92.31,2017-01-06
372,-5.04,87.75,2017-01-07
373,-8.1,90.94,2017-01-08
374,-7.93,89.81,2017-01-09
375,-8.3,75.31,2017-01-10
376,-10.75,50.38,2017-01-11
377,-9.21,52.75,2017-01-12
378,-7.88,61.81,2017-01-13
379,-5.89,61.81,2017-01-14
380,-3.15,77.56,2017-01-15
381,-4.15,84.81,2017-01-16
382,-5.37,80.19,2017-01-17
383,-5.56,86.88,2017-01-18
384,-6.78,77.56,2017-01-19
385,-6.19,46.19,2017-01-20
386,-2.14,50.94,2017-01-21
387,-2.4,81.19,2017-01-22
388,-1.73,74.5,2017-01-23
389,-1.51,86.19,2017-01-24
390,-1.31,91.5,2017-01-25
391,-0.42,89.44,2017-01-26
392,-2.03,80.94,2017-01-27
393,-2.16,61.62,2017-01-28
394,-0.96,83.62,2017-01-29
395,-1.49,90.19,2017-01-30
396,-2.81,72.12,2017-01-31
397,-3.12,47.31,2017-02-01
398,-1.56,51.12,2017-02-02
399,-0.42,63.5,2017-02-03
400,-1.36,77.19,2017-02-04
401,-2.16,86.56,2017-02-05
402,-4.39,75.38,2017-02-06
403,-4.34,59.06,2017-02-07
404,-2.97,81.06,2017-02-08
405,-5.11,75.38,2017-02-09
406,-5.74,53.69,2017-02-10
407,-2.07,50.12,2017-02-11
408,-2.99,72.44,2017-02-12
409,-2.02,55.44,2017-02-13
410,0.32,44.0,2017-02-14
411,2.31,64.12,2017-02-15
412,3.47,81.31,2017-02-16
413,4.64,84.19,2017-02-17
414,3.86,86.81,2017-02-18
415,2.78,91.31,2017-02-19
416,1.77,85.12,2017-02-20
417,0.0,75.0,2017-02-21
418,-3.11,63.31,2017-02-22
419,-2.28,63.56,2017-02-23
420,-1.88,62.88,2017-02-24
421,1.06,64.19,2017-02-25
422,0.61,57.5,2017-02-26
423,0.55,58.75,2017-02-27
424,2.21,70.81,2017-02-28
425,1.31,81.12,2017-03-01
426,-0.43,80.12,2017-03-02
427,-1.1,74.12,2017-03-03
428,-1.21,66.62,2017-03-04
429,-1.05,60.69,2017-03-05
430,0.07,63.88,2017-03-06
431,-0.42,83.06,2017-03-07
432,-1.25,88.75,2017-03-08
433,-2.1,92.94,2017-03-09
434,-3.19,87.88,2017-03-10
435,-4.27,85.19,2017-03-11
436,-3.98,71.81,2017-03-12
437,-2.23,67.12,2017-03-13
438,-1.56,76.62,2017-03-14
439,-1.09,73.75,2017-03-15
440,1.48,84.44,2017-03-16
441,0.97,79.25,2017-03-17
442,1.61,59.31,2017-03-18
443,2.94,63.62,2017-03-19
444,4.23,61.25,2017-03-20
445,5.4,72.12,2017-03-21
446,5.45,87.62,2017-03-22
447,6.19,75.75,2017-03-23
448,5.76,61.31,2017-03-24
449,6.85,60.44,2017-03-25
450,8.28,61.88,2017-03-26
451,9.59,60.5,2017-03-27
452,8.25,69.0,2017-03-28
453,8.9,71.81,2017-03-29
454,9.11,59.44,2017-03-30
455,9.37,66.44,2017-03-31
456,8.08,66.25,2017-04-01
457,7.13,65.0,2017-04-02
458,7.93,64.81,2017-04-03
459,6.62,73.25,2017-04-04
460,4.9,86.88,2017-04-05
461,2.89,92.12,2017-04-06
462,2.48,77.75,2017-04-07
463,2.12,64.94,2017-04-08
464,2.9,55.69,2017-04-09
465,3.81,47.0,2017-04-10
466,6.87,45.88,2017-04-11
467,9.45,43.56,2017-04-12
468,11.63,48.19,2017-04-13
469,11.51,59.75,2017-04-14
470,12.9,49.12,2017-04-15
471,13.91,46.62,2017-04-16
472,15.05,49.31,2017-04-17
473,15.11,55.25,2017-04-18
474,15.05,55.62,2017-04-19
475,13.86,64.06,2017-04-20
476,12.13,67.56,2017-04-21
477,8.87,82.31,2017-04-22
478,9.08,76.25,2017-04-23
479,8.74,69.69,2017-04-24
480,8.81,64.06,2017-04-25
481,7.73,75.25,2017-04-26
482,9.72,61.75,2017-04-27
483,10.34,60.81,2017-04-28
484,9.08,74.75,2017-04-29
485,8.12,65.56,2017-04-30
486,9.67,54.31,2017-05-01
487,10.93,54.0,2017-05-02
488,9.94,71.62,2017-05-03
489,9.87,75.0,2017-05-04
490,11.7,63.25,2017-05-05
491,13.89,58.19,2017-05-06
492,14.37,61.81,2017-05-07
493,14.8,62.0,2017-05-08
494,14.9,57.75,2017-05-09
495,14.45,58.06,2017-05-10
496,14.01,64.06,2017-05-11
497,14.44,64.19,2017-05-12
498,14.58,61.75,2017-05-13
499,13.44,68.19,2017-05-14
500,13.82,66.0,2017-05-15
501,12.76,69.94,2017-05-16
502,12.12,71.31,2017-05-17
503,13.44,70.0,2017-05-18
504,14.61,64.12,2017-05-19
505,13.52,62.44,2017-05-20
506,12.98,60.94,2017-05-21
507,11.54,69.81,2017-05-22
508,14.06,65.25,2017-05-23
509,15.03,66.25,2017-05-24
510,16.14,60.81,2017-05-25
511,16.25,56.62,2017-05-26
512,16.65,46.0,2017-05-27
513,17.32,40.88,2017-05-28
514,15.99,47.62,2017-05-29
515,16.4,37.88,2017-05-30
516,13.75,55.06,2017-05-31
517,13.09,58.19,2017-06-01
518,15.68,47.69,2017-06-02
519,18.64,39.56,2017-06-03
520,20.83,35.12,2017-06-04
521,19.55,45.06,2017-06-05
522,17.47,60.69,2017-06-06
523,15.06,69.19,2017-06-07
524,15.51,59.25,2017-06-08
525,13.73,65.44,2017-06-09
526,13.98,66.44,2017-06-10
527,14.21,60.5,2017-06-11
528,15.11,56.44,2017-06-12
529,14.82,62.56,2017-06-13
530,15.18,63.31,2017-06-14
531,16.29,57.88,2017-06-15
532,17.89,50.56,2017-06-16
533,17.64,58.31,2017-06-17
534,18.43,59.31,2017-06-18
535,18.48,60.38,2017-06-19
536,16.56,66.31,2017-06-20
537,13.48,76.25,2017-06-21
538,14.47,67.44,2017-06-22
539,17.6,58.5,2017-06-23
540,19.16,56.56,2017-06-24
541,18.89,69.44,2017-06-25
542,18.73,68.81,2017-06-26
543,19.17,65.88,2017-06-27
544,17.79,73.31,2017-06-28
545,16.34,75.62,2017-06-29
546,16.65,77.69,2017-06-30
547,18.22,72.81,2017-07-01
548,18.8,68.12,2017-07-02
549,18.17,65.81,2017-07-03
550,18.26,64.38,2017-07-04
551,17.69,68.62,2017-07-05
552,17.51,64.25,2017-07-06
553,18.48,66.56,2017-07-07
554,19.24,68.44,2017-07-08
555,19.58,69.69,2017-07-09
556,19.37,74.56,2017-07-10
557,18.97,79.44,2017-07-11
558,17.74,84.12,2017-07-12
559,18.3,71.44,2017-07-13
560,19.12,71.06,2017-07-14
561,19.51,72.56,2017-07-15
562,19.57,71.12,2017-07-16
563,19.51,73.81,2017-07-17
564,18.76,75.25,2017-07-18
565,18.71,74.38,2017-07-19
566,18.94,73.12,2017-07-20
567,19.06,72.19,2017-07-21
568,19.15,73.44,2017-07-22
569,18.61,75.44,2017-07-23
570,19.01,69.62,2017-07-24
571,18.87,71.0,2017-07-25
572,18.91,71.12,2017-07-26
573,19.06,75.81,2017-07-27
574,19.72,76.75,2017-07-28
575,18.83,81.62,2017-07-29
576,20.0,77.62,2017-07-30
577,19.87,79.5,2017-07-31
578,20.22,76.69,2017-08-01
579,19.28,81.31,2017-08-02
580,19.57,75.44,2017-08-03
581,19.46,71.38,2017-08-04
582,19.65,69.19,2017-08-05
583,20.12,70.94,2017-08-06
584,20.23,73.25,2017-08-07
585,19.97,74.25,2017-08-08
586,19.7,71.94,2017-08-09
587,18.97,70.81,2017-08-10
588,18.64,70.0,2017-08-11
589,18.69,63.12,2017-08-12
590,17.86,62.75,2017-08-13
591,15.5,69.94,2017-08-14
592,17.17,58.5,2017-08-15
593,17.8,58.81,2017-08-16
594,17.88,60.81,2017-08-17
595,18.3,58.44,2017-08-18
596,18.53,64.19,2017-08-19
597,18.31,62.31,2017-08-20
598,18.26,64.94,2017-08-21
599,18.45,61.0,2017-08-22
600,18.81,60.94,2017-08-23
601,17.99,68.19,2017-08-24
602,14.98,74.12,2017-08-25
603,16.17,60.25,2017-08-26
604,16.83,58.06,2017-08-27
605,17.03,60.19,2017-08-28
606,17.29,62.12,2017-08-29
607,16.9,69.31,2017-08-30
608,16.77,73.81,2017-08-31
609,16.58,70.62,2017-09-01
610,14.62,72.19,2017-09-02
611,15.76,67.75,2017-09-03
612,16.34,67.88,2017-09-04
613,16.61,63.81,2017-09-05
614,15.23,72.44,2017-09-06
615,15.01,66.56,2017-09-07
616,16.76,57.5,2017-09-08
617,17.58,56.69,2017-09-09
618,16.37,64.81,2017-09-10
619,14.06,70.88,2017-09-11
620,14.92,57.94,2017-09-12
621,15.03,53.69,2017-09-13
622,14.11,55.44,2017-09-14
623,14.76,54.31,2017-09-15
624,15.19,51.56,2017-09-16
625,15.33,47.81,2017-09-17
626,15.9,43.5,2017-09-18
627,16.16,43.56,2017-09-19
628,16.03,49.38,2017-09-20
629,15.51,55.25,2017-09-21
630,15.15,55.12,2017-09-22
631,14.87,52.0,2017-09-23
632,14.32,54.06,2017-09-24
633,14.32,54.5,2017-09-25
634,15.15,52.94,2017-09-26
635,14.96,54.06,2017-09-27
636,15.06,47.81,2017-09-28
637,14.62,43.38,2017-09-29
638,14.65,40.06,2017-09-30
639,14.58,40.44,2017-10-01
640,14.55,41.94,2017-10-02
641,14.74,32.81,2017-10-03
642,14.51,32.31,2017-10-04
643,13.95,42.94,2017-10-05
644,14.48,42.25,2017-10-06
645,13.58,47.94,2017-10-07
646,12.95,50.5,2017-10-08
647,12.68,50.0,2017-10-09
648,12.38,54.75,2017-10-10
649,12.48,53.44,2017-10-11
650,12.3,49.44,2017-10-12
651,11.33,50.62,2017-10-13
652,10.86,45.25,2017-10-14
653,9.73,45.31,2017-10-15
654,10.92,41.06,2017-10-16
655,12.08,28.25,2017-10-17
656,12.49,23.31,2017-10-18
657,12.6,22.94,2017-10-19
658,10.93,33.38,2017-10-20
659,10.8,33.25,2017-10-21
660,8.68,45.0,2017-10-22
661,7.74,51.0,2017-10-23
662,9.11,38.44,2017-10-24
663,10.2,20.19,2017-10-25
664,9.26,21.06,2017-10-26
665,8.12,27.69,2017-10-27
666,8.43,27.69,2017-10-28
667,8.25,31.0,2017-10-29
668,9.62,28.81,2017-10-30
669,9.5,31.5,2017-10-31
670,9.59,32.19,2017-11-01
671,9.28,31.44,2017-11-02
672,10.04,24.56,2017-11-03
673,10.15,24.75,2017-11-04
674,10.5,25.56,2017-11-05
675,10.26,25.31,2017-11-06
676,9.37,27.0,2017-11-07
677,7.87,33.56,2017-11-08
678,7.37,35.06,2017-11-09
679,7.5,34.25,2017-11-10
680,7.38,32.75,2017-11-11
681,6.29,30.19,2017-11-12
682,6.0,26.75,2017-11-13
683,4.15,49.94,2017-11-14
684,2.58,66.75,2017-11-15
685,1.63,71.62,2017-11-16
686,1.45,64.12,2017-11-17
687,0.83,66.5,2017-11-18
688,0.91,54.06,2017-11-19
689,1.21,45.25,2017-11-20
690,1.67,39.88,2017-11-21
691,1.78,30.81,2017-11-22
692,2.31,23.56,2017-11-23
693,4.84,23.0,2017-11-24
694,5.22,42.56,2017-11-25
695,4.86,46.44,2017-11-26
696,4.38,32.5,2017-11-27
697,3.28,37.5,2017-11-28
698,2.82,46.0,2017-11-29
699,3.15,37.12,2017-11-30
700,3.92,29.56,2017-12-01
701,4.4,31.5,2017-12-02
702,2.87,39.44,2017-12-03
703,1.39,43.88,2017-12-04
704,0.31,51.31,2017-12-05
705,1.76,52.75,2017-12-06
706,3.68,50.62,2017-12-07
707,5.57,21.56,2017-12-08
708,6.69,22.31,2017-12-09
709,4.94,35.62,2017-12-10
710,0.94,71.38,2017-12-11
711,-2.14,87.75,2017-12-12
712,-5.77,87.38,2017-12-13
713,-5.75,76.0,2017-12-14
714,-4.81,76.31,2017-12-15
715,-4.45,52.5,2017-12-16
716,-3.78,46.06,2017-12-17
717,-0.92,47.69,2017-12-18
718,1.62,45.0,2017-12-19
719,1.8,71.69,2017-12-20
720,-0.47,80.69,2017-12-21
721,-3.13,52.75,2017-12-22
722,-0.59,39.75,2017-12-23
723,0.37,44.12,2017-12-24
724,-1.06,44.31,2017-12-25
725,3.08,44.25,2017-12-26
726,2.9,55.81,2017-12-27
727,1.05,51.12,2017-12-28
728,0.27,39.38,2017-12-29
729,0.62,37.69,2017-12-30
730,-0.16,45.5,2017-12-31
731,-0.26,44.56,2018-01-01
732,-0.65,35.38,2018-01-02
733,0.45,31.44,2018-01-03
734,-1.0,44.38,2018-01-04
735,-3.05,70.25,2018-01-05
736,-2.74,49.0,2018-01-06
737,-1.1,33.88,2018-01-07
738,-0.85,30.88,2018-01-08
739,0.76,27.12,2018-01-09
740,1.84,24.19,2018-01-10
741,3.45,22.56,2018-01-11
742,3.98,22.81,2018-01-12
743,2.41,26.81,2018-01-13
744,2.21,31.44,2018-01-14
745,1.2,26.88,2018-01-15
746,2.0,22.5,2018-01-16
747,-1.06,43.0,2018-01-17
748,0.76,40.31,2018-01-18
749,2.49,27.25,2018-01-19
750,2.16,27.38,2018-01-20
751,4.19,22.25,2018-01-21
752,3.98,24.12,2018-01-22
753,-1.38,53.56,2018-01-23
754,0.01,40.5,2018-01-24
755,0.09,40.62,2018-01-25
756,-0.92,44.69,2018-01-26
757,-1.33,38.25,2018-01-27
758,-0.1,37.12,2018-01-28
759,0.73,59.38,2018-01-29
760,0.97,72.62,2018-01-30
761,1.37,55.81,2018-01-31
762,0.38,68.88,2018-02-01
763,-0.14,51.31,2018-02-02
764,-0.49,51.38,2018-02-03
765,0.19,31.38,2018-02-04
766,-0.02,28.31,2018-02-05
767,-0.75,26.5,2018-02-06
768,-0.09,27.5,2018-02-07
769,-0.17,31.19,2018-02-08
770,-0.09,33.19,2018-02-09
771,-0.76,40.75,2018-02-10
772,-0.49,57.56,2018-02-11
773,-2.65,88.12,2018-02-12
774,-3.67,82.56,2018-02-13
775,-2.54,54.88,2018-02-14
776,0.9,75.69,2018-02-15
777,1.59,74.81,2018-02-16
778,1.81,46.5,2018-02-17
779,0.76,35.94,2018-02-18
780,3.05,31.94,2018-02-19
781,5.19,39.62,2018-02-20
782,3.58,65.06,2018-02-21
783,3.17,54.69,2018-02-22
784,3.94,48.38,2018-02-23
785,1.95,76.56,2018-02-24
786,1.65,72.19,2018-02-25
787,5.11,48.81,2018-02-26
788,4.87,68.06,2018-02-27
789,5.12,62.0,2018-02-28
790,4.48,69.12,2018-03-01
791,2.8,79.0,2018-03-02
792,1.31,87.12,2018-03-03
793,1.76,71.56,2018-03-04
794,2.37,67.44,2018-03-05
795,3.83,49.94,2018-03-06
796,5.37,41.75,2018-03-07
797,5.62,47.31,2018-03-08
798,4.26,61.06,2018-03-09
799,5.9,49.81,2018-03-10
800,6.28,50.81,2018-03-11
801,6.44,62.62,2018-03-12
802,6.26,68.31,2018-03-13
803,5.32,65.75,2018-03-14
804,2.79,71.12,2018-03-15
805,2.65,54.19,2018-03-16
806,4.7,43.0,2018-03-17
807,6.84,36.38,2018-03-18
808,7.52,43.44,2018-03-19
809,7.24,48.31,2018-03-20
810,5.48,64.94,2018-03-21
811,5.4,66.31,2018-03-22
812,6.81,58.06,2018-03-23
813,7.35,51.06,2018-03-24
814,9.06,29.31,2018-03-25
