,T2M,RH2M,Date
822,29.19,18.06,2018-04-02
823,30.35,17.12,2018-04-03
824,31.48,15.44,2018-04-04
825,31.63,16.31,2018-04-05
826,31.22,19.12,2018-04-06
827,31.08,20.19,2018-04-07
828,30.24,26.5,2018-04-08
829,31.28,23.38,2018-04-09
830,32.72,20.38,2018-04-10
831,32.07,26.81,2018-04-11
832,31.8,27.31,2018-04-12
833,32.23,24.75,2018-04-13
834,32.26,25.44,2018-04-14
835,32.93,22.88,2018-04-15
836,33.15,20.31,2018-04-16
837,33.59,21.5,2018-04-17
838,32.45,15.69,2018-04-18
839,32.65,15.5,2018-04-19
840,33.18,17.81,2018-04-20
841,31.62,19.31,2018-04-21
842,31.07,13.44,2018-04-22
843,30.85,9.88,2018-04-23
844,31.51,9.19,2018-04-24
845,32.35,8.44,2018-04-25
846,32.69,11.62,2018-04-26
847,34.4,16.62,2018-04-27
848,35.97,17.81,2018-04-28
849,36.3,16.25,2018-04-29
850,35.42,20.94,2018-04-30
851,36.09,21.5,2018-05-01
852,35.67,18.5,2018-05-02
853,35.54,17.19,2018-05-03
854,33.75,17.56,2018-05-04
855,35.11,22.38,2018-05-05
856,35.44,19.5,2018-05-06
857,33.96,15.12,2018-05-07
858,32.98,18.81,2018-05-08
859,33.48,23.75,2018-05-09
860,34.52,21.19,2018-05-10
861,36.3,16.12,2018-05-11
862,36.16,18.62,2018-05-12
863,35.74,15.5,2018-05-13
864,35.78,19.25,2018-05-14
865,35.79,17.12,2018-05-15
866,35.99,19.94,2018-05-16
867,36.22,16.88,2018-05-17
868,35.98,16.25,2018-05-18
869,35.54,16.81,2018-05-19
870,35.94,19.06,2018-05-20
871,36.79,19.31,2018-05-21
872,37.54,18.31,2018-05-22
873,37.3,16.0,2018-05-23
874,37.12,12.88,2018-05-24
875,36.69,11.44,2018-05-25
876,36.48,15.0,2018-05-26
877,37.18,14.19,2018-05-27
878,36.96,8.81,2018-05-28
879,37.4,16.06,2018-05-29
880,36.55,25.94,2018-05-30
881,36.72,25.81,2018-05-31
882,37.3,27.19,2018-06-01
883,36.25,34.06,2018-06-02
884,36.51,26.44,2018-06-03
885,35.4,27.44,2018-06-04
886,36.48,28.19,2018-06-05
887,37.59,33.5,2018-06-06
888,37.31,31.06,2018-06-07
889,36.69,31.44,2018-06-08
890,33.08,51.5,2018-06-09
891,29.9,69.94,2018-06-10
892,31.15,61.94,2018-06-11
893,32.6,52.19,2018-06-12
894,32.21,54.0,2018-06-13
895,31.24,51.44,2018-06-14
896,31.23,51.25,2018-06-15
897,31.27,50.62,2018-06-16
898,31.07,56.25,2018-06-17
899,32.08,53.5,2018-06-18
900,32.23,53.75,2018-06-19
901,31.79,58.0,2018-06-20
902,33.17,52.81,2018-06-21
903,31.26,58.56,2018-06-22
904,31.23,60.25,2018-06-23
905,31.38,60.12,2018-06-24
906,30.45,62.56,2018-06-25
907,28.77,68.75,2018-06-26
908,28.45,72.0,2018-06-27
909,26.76,76.38,2018-06-28
910,27.3,73.62,2018-06-29
911,28.83,66.56,2018-06-30
912,29.6,64.75,2018-07-01
913,29.12,63.31,2018-07-02
914,28.12,71.62,2018-07-03
915,26.58,82.75,2018-07-04
916,26.55,85.81,2018-07-05
917,27.44,79.12,2018-07-06
918,28.29,75.19,2018-07-07
919,29.4,73.19,2018-07-08
920,29.23,75.0,2018-07-09
921,28.07,80.5,2018-07-10
922,27.23,87.19,2018-07-11
923,26.01,90.19,2018-07-12
924,25.95,88.81,2018-07-13
925,26.23,87.12,2018-07-14
926,27.15,83.31,2018-07-15
927,27.34,86.19,2018-07-16
928,27.51,85.81,2018-07-17
929,26.82,87.81,2018-07-18
930,26.86,88.88,2018-07-19
931,26.47,88.94,2018-07-20
932,26.98,85.5,2018-07-21
933,25.38,90.88,2018-07-22
934,25.25,92.38,2018-07-23
935,24.9,92.94,2018-07-24
936,24.9,93.62,2018-07-25
937,24.54,89.5,2018-07-26
938,24.63,89.38,2018-07-27
939,25.69,84.62,2018-07-28
940,25.65,86.25,2018-07-29
941,25.47,88.0,2018-07-30
942,25.15,87.81,2018-07-31
943,25.25,87.5,2018-08-01
944,25.63,85.19,2018-08-02
945,25.33,86.12,2018-08-03
946,25.82,83.31,2018-08-04
947,25.75,83.69,2018-08-05
948,25.51,84.56,2018-08-06
949,25.75,85.0,2018-08-07
950,25.62,87.75,2018-08-08
951,25.77,89.38,2018-08-09
952,25.7,89.69,2018-08-10
953,25.48,88.12,2018-08-11
954,25.55,87.12,2018-08-12
955,25.8,85.56,2018-08-13
956,25.34,88.06,2018-08-14
957,26.3,89.62,2018-08-15
958,25.76,92.56,2018-08-16
959,27.68,86.75,2018-08-17
960,25.61,92.75,2018-08-18
961,26.26,88.06,2018-08-19
962,25.95,93.44,2018-08-20
963,26.06,91.81,2018-08-21
964,25.01,92.94,2018-08-22
965,24.47,91.62,2018-08-23
966,23.86,92.69,2018-08-24
967,24.53,90.06,2018-08-25
968,24.48,88.31,2018-08-26
969,25.35,88.75,2018-08-27
970,24.27,92.81,2018-08-28
971,24.37,91.25,2018-08-29
972,25.14,89.94,2018-08-30
973,23.82,93.81,2018-08-31
974,23.66,93.62,2018-09-01
975,23.83,91.19,2018-09-02
976,24.4,89.88,2018-09-03
977,23.89,90.38,2018-09-04
978,23.73,92.44,2018-09-05
979,22.82,93.75,2018-09-06
980,23.43,90.81,2018-09-07
981,23.84,89.69,2018-09-08
982,23.55,89.06,2018-09-09
983,23.98,87.5,2018-09-10
984,24.37,88.44,2018-09-11
985,24.51,87.62,2018-09-12
986,24.34,88.25,2018-09-13
987,24.44,83.88,2018-09-14
988,24.48,82.56,2018-09-15
989,24.41,82.69,2018-09-16
990,24.65,80.62,2018-09-17
991,24.42,81.5,2018-09-18
992,24.8,79.5,2018-09-19
993,24.97,78.38,2018-09-20
994,24.94,87.69,2018-09-21
995,25.62,88.88,2018-09-22
996,23.68,88.81,2018-09-23
997,23.99,85.38,2018-09-24
998,24.87,84.38,2018-09-25
999,25.47,78.5,2018-09-26
1000,25.39,73.31,2018-09-27
1001,25.99,66.25,2018-09-28
1002,25.6,67.25,2018-09-29
1003,25.96,62.81,2018-09-30
1004,26.56,61.38,2018-10-01
1005,26.61,63.44,2018-10-02
1006,25.74,72.31,2018-10-03
1007,25.69,72.81,2018-10-04
1008,26.23,67.44,2018-10-05
1009,26.28,62.25,2018-10-06
1010,26.3,58.88,2018-10-07
1011,25.62,67.5,2018-10-08
1012,25.05,67.0,2018-10-09
1013,24.91,66.12,2018-10-10
1014,24.26,75.69,2018-10-11
1015,22.86,78.19,2018-10-12
1016,22.98,76.56,2018-10-13
1017,24.12,65.44,2018-10-14
1018,24.12,62.75,2018-10-15
1019,23.69,64.94,2018-10-16
1020,23.84,64.25,2018-10-17
1021,23.85,63.25,2018-10-18
1022,24.48,63.0,2018-10-19
1023,25.05,63.06,2018-10-20
1024,23.92,64.19,2018-10-21
1025,22.0,59.5,2018-10-22
1026,22.8,55.5,2018-10-23
1027,22.82,56.5,2018-10-24
1028,22.98,56.62,2018-10-25
1029,23.27,59.31,2018-10-26
1030,23.82,56.75,2018-10-27
1031,21.94,65.94,2018-10-28
1032,20.8,63.25,2018-10-29
1033,20.96,67.25,2018-10-30
1034,21.8,69.94,2018-10-31
1035,22.55,67.19,2018-11-01
1036,23.09,64.88,2018-11-02
1037,24.73,62.0,2018-11-03
1038,25.3,58.69,2018-11-04
1039,22.99,63.94,2018-11-05
1040,19.85,48.25,2018-11-06
1041,18.59,49.56,2018-11-07
1042,18.53,55.69,2018-11-08
1043,19.25,52.38,2018-11-09
1044,19.54,52.12,2018-11-10
1045,20.06,52.62,2018-11-11
1046,21.41,48.38,2018-11-12
1047,23.3,37.06,2018-11-13
1048,23.4,37.38,2018-11-14
1049,22.55,43.81,2018-11-15
1050,19.97,54.25,2018-11-16
1051,21.11,42.56,2018-11-17
1052,21.2,46.0,2018-11-18
1053,21.61,51.06,2018-11-19
1054,22.84,55.19,2018-11-20
1055,21.7,55.5,2018-11-21
1056,20.03,61.62,2018-11-22
1057,21.16,59.81,2018-11-23
1058,19.71,54.38,2018-11-24
1059,20.17,44.69,2018-11-25
1060,19.59,50.56,2018-11-26
1061,19.2,55.56,2018-11-27
1062,18.23,61.44,2018-11-28
1063,18.19,66.19,2018-11-29
1064,18.41,67.44,2018-11-30
1065,18.34,60.62,2018-12-01
1066,18.07,53.12,2018-12-02
1067,18.01,55.06,2018-12-03
1068,18.25,55.81,2018-12-04
1069,19.31,50.81,2018-12-05
1070,18.12,53.56,2018-12-06
1071,17.44,49.12,2018-12-07
1072,18.12,48.12,2018-12-08
1073,18.48,51.62,2018-12-09
1074,17.87,52.19,2018-12-10
1075,16.8,51.06,2018-12-11
1076,17.59,47.62,2018-12-12
1077,16.39,52.12,2018-12-13
1078,15.29,57.38,2018-12-14
1079,14.96,54.62,2018-12-15
1080,14.37,44.12,2018-12-16
1081,15.3,41.44,2018-12-17
1082,14.58,42.12,2018-12-18
1083,14.85,37.5,2018-12-19
1084,15.94,33.19,2018-12-20
1085,16.03,31.81,2018-12-21
1086,16.47,28.25,2018-12-22
1087,16.88,29.06,2018-12-23
1088,18.15,30.38,2018-12-24
1089,18.84,35.94,2018-12-25
1090,16.64,42.88,2018-12-26
1091,13.87,34.0,2018-12-27
1092,12.82,25.5,2018-12-28
1093,13.71,24.62,2018-12-29
1094,14.15,24.62,2018-12-30
1095,16.65,23.12,2018-12-31
1096,18.94,19.44,2019-01-01
1097,17.94,21.56,2019-01-02
1098,16.48,27.62,2019-01-03
1099,17.37,25.75,2019-01-04
1100,17.42,26.94,2019-01-05
1101,17.14,30.31,2019-01-06
1102,13.47,43.5,2019-01-07
1103,14.69,51.62,2019-01-08
1104,14.76,38.0,2019-01-09
1105,15.33,38.38,2019-01-10
1106,15.63,34.81,2019-01-11
1107,17.16,34.88,2019-01-12
1108,17.8,34.75,2019-01-13
1109,15.27,42.0,2019-01-14
1110,15.44,26.25,2019-01-15
1111,16.88,18.31,2019-01-16
1112,18.01,19.56,2019-01-17
1113,16.87,25.12,2019-01-18
1114,17.69,20.12,2019-01-19
1115,19.46,19.88,2019-01-20
1116,20.38,20.44,2019-01-21
1117,18.81,39.88,2019-01-22
1118,17.72,39.56,2019-01-23
1119,17.25,41.0,2019-01-24
1120,16.65,46.25,2019-01-25
1121,14.4,51.5,2019-01-26
1122,13.2,30.69,2019-01-27
1123,11.8,30.88,2019-01-28
1124,12.63,27.0,2019-01-29
1125,14.87,19.56,2019-01-30
1126,16.88,22.0,2019-01-31
1127,17.97,26.0,2019-02-01
1128,17.63,36.5,2019-02-02
1129,19.07,38.0,2019-02-03
1130,20.8,38.31,2019-02-04
1131,22.09,34.81,2019-02-05
1132,22.94,36.5,2019-02-06
1133,20.38,38.0,2019-02-07
1134,15.4,22.56,2019-02-08
1135,13.55,24.75,2019-02-09
1136,14.7,22.94,2019-02-10
1137,15.71,22.12,2019-02-11
1138,18.9,23.0,2019-02-12
1139,22.08,24.0,2019-02-13
1140,23.5,36.62,2019-02-14
1141,21.74,38.88,2019-02-15
1142,18.02,33.88,2019-02-16
1143,17.62,26.06,2019-02-17
1144,21.3,19.94,2019-02-18
1145,23.11,23.62,2019-02-19
1146,25.26,25.62,2019-02-20
1147,26.55,35.0,2019-02-21
1148,24.35,39.81,2019-02-22
1149,22.06,32.44,2019-02-23
1150,21.34,24.38,2019-02-24
1151,21.38,22.44,2019-02-25
1152,21.95,25.56,2019-02-26
1153,20.46,38.38,2019-02-27
1154,18.12,35.38,2019-02-28
1155,18.38,22.25,2019-03-01
1156,21.95,22.06,2019-03-02
1157,22.98,37.0,2019-03-03
1158,22.18,45.12,2019-03-04
1159,20.56,37.44,2019-03-05
1160,20.48,33.0,2019-03-06
1161,21.65,29.5,2019-03-07
1162,22.72,29.5,2019-03-08
1163,23.18,28.31,2019-03-09
1164,23.34,32.5,2019-03-10
1165,26.06,27.44,2019-03-11
1166,24.26,22.81,2019-03-12
1167,25.69,21.88,2019-03-13
1168,24.05,26.75,2019-03-14
1169,23.57,27.0,2019-03-15
1170,24.15,28.19,2019-03-16
1171,25.58,24.12,2019-03-17
1172,24.07,22.75,2019-03-18
1173,25.51,20.31,2019-03-19
1174,26.6,24.25,2019-03-20
1175,25.65,20.88,2019-03-21
1176,26.07,21.69,2019-03-22
1177,26.04,21.56,2019-03-23
1178,27.66,17.06,2019-03-24
1179,28.9,20.5,2019-03-25
1180,27.65,25.06,2019-03-26
1181,26.87,15.31,2019-03-27
1182,28.81,16.38,2019-03-28
1183,31.06,17.06,2019-03-29
1184,31.4,16.31,2019-03-30
1185,31.32,17.56,2019-03-31
1186,29.38,15.0,2019-04-01
1187,29.98,12.94,2019-04-02
1188,31.62,11.19,2019-04-03
1189,32.48,12.0,2019-04-04
1190,33.02,15.19,2019-04-05
1191,32.44,17.38,2019-04-06
1192,33.03,17.12,2019-04-07
1193,32.35,19.94,2019-04-08
1194,31.55,16.19,2019-04-09
1195,32.44,18.81,2019-04-10
1196,33.74,18.06,2019-04-11
1197,33.65,19.12,2019-04-12
1198,32.69,18.19,2019-04-13
1199,33.33,16.31,2019-04-14
1200,32.8,21.0,2019-04-15
1201,27.73,44.31,2019-04-16
1202,26.26,49.62,2019-04-17
1203,26.09,44.69,2019-04-18
